# ['MStar', 'MRate']
35.06441406 0.00094865
35.06441406 0.00094865
35.06441406 0.00094865
36.37360182 0.00087527
39.59587476 0.00086430
39.59587476 0.00086430
39.59587476 0.00086430
39.59587476 0.00086430
19.94041761 0.00199964
20.02571864 0.00198131
19.91658581 0.00193454
19.91658581 0.00193454
20.48384547 0.00196351
20.48384547 0.00196351
20.85902748 0.00195537
20.85902748 0.00195537
20.85902748 0.00195537
20.85902748 0.00195537
20.85902748 0.00195537
20.85902748 0.00195537
21.22468980 0.00195940
19.60656919 0.00180567
24.05129483 0.00199472
24.05129483 0.00199472
24.05129483 0.00199472
24.05129483 0.00199472
24.05129483 0.00199472
25.06085569 0.00196376
25.06085569 0.00196376
26.04025246 0.00194976
26.04025246 0.00194976
26.40660879 0.00197538
26.40660879 0.00197538
26.40660879 0.00197538
27.94368932 0.00202473
27.94368932 0.00202473
32.09280870 0.00221193
32.09280870 0.00221193
32.12350968 0.00221206
32.35506258 0.00221724
30.36602795 0.00192926
30.36602795 0.00192926
25.25543011 0.00148153
25.25543011 0.00148153
23.10287003 0.00123965
23.10287003 0.00123965
22.71516040 0.00113100
19.39084896 0.00076173
19.39084896 0.00076173
19.39084896 0.00076173
19.39084896 0.00076173
19.39084896 0.00076173
19.21628242 0.00074175
19.21628242 0.00074175
19.21100882 0.00074099
19.55094275 0.00072040
19.55094275 0.00072040
19.55094275 0.00072040
19.55094275 0.00072040
19.55094275 0.00072040
19.55094275 0.00072040
22.07709484 0.00083189
22.07709484 0.00083189
22.07709484 0.00083189
25.42228671 0.00098631
25.71156470 0.00097377
25.71156470 0.00097377
30.22757147 0.00115532
30.22757147 0.00115532
29.94426619 0.00112732
29.94426619 0.00112732
32.97496863 0.00124469
32.97496863 0.00124469
32.97496863 0.00124469
32.97496863 0.00124469
32.97496863 0.00124469
32.97496863 0.00124469
32.97496863 0.00124469
32.97496863 0.00124469
32.97496863 0.00124469
32.97496863 0.00124469
32.97496863 0.00124469
32.97496863 0.00124469
32.97496863 0.00124469
32.21621921 0.00115616
31.88400970 0.00112877
31.88400970 0.00112877
32.11992963 0.00103010
32.11992963 0.00103010
32.11992963 0.00103010
34.15500234 0.00103008
34.15500234 0.00103008
34.15500234 0.00103008
34.15500234 0.00103008
33.90837104 0.00100106
33.90837104 0.00100106
34.07440491 0.00100620
34.07440491 0.00100620
34.07440491 0.00100620
34.07440491 0.00100620
34.07440491 0.00100620
34.07440491 0.00100620
34.07440491 0.00100620
34.07440491 0.00100620
33.72110078 0.00098038
34.83765395 0.00098828
35.16948243 0.00099844
35.16948243 0.00099844
21.53369657 0.00221484
21.53369657 0.00221484
21.53369657 0.00221484
20.89866962 0.00213367
20.69102492 0.00210291
20.69102492 0.00210291
20.69102492 0.00210291
20.69102492 0.00210291
20.69102492 0.00210291
20.69102492 0.00210291
20.69102492 0.00210291
20.70674400 0.00209728
20.70674400 0.00209728
20.70674400 0.00209728
20.70674400 0.00209728
20.70674400 0.00209728
20.70674400 0.00209728
20.70674400 0.00209728
20.70674400 0.00209728
20.70674400 0.00209728
26.32253221 0.00225311
26.32253221 0.00225311
26.32253221 0.00225311
26.32253221 0.00225311
23.95235455 0.00165923
23.95235455 0.00165923
23.95235455 0.00165923
23.73030577 0.00160322
23.94545950 0.00161407
23.94545950 0.00161407
22.96283640 0.00151159
22.96283640 0.00151159
22.96283640 0.00151159
22.96283640 0.00151159
23.83639168 0.00154858
23.98916797 0.00154136
23.98916797 0.00154136
